user_id,event,datetime_stamp,value
10,lamp_change,07_June_2015_23_29_06_166,ON
10,lamp_change,07_June_2015_23_29_07_069,OFF
10,lamp_change,07_June_2015_23_29_07_812,ON
10,lamp_change,07_June_2015_23_29_08_597,OFF
10,lamp_change,07_June_2015_23_29_04_945,DIM
10,nudge_time,,23:00
10,bedtime_tonight,,2300
10,rise_reason,,ja
10,risetime,,0630
10,fitness,,63
10,adherence_importance,,95
1,lamp_change,08_June_2015_12_09_04_705,ON
10,lamp_change,08_June_2015_12_27_43_724,DIM
10,lamp_change,08_June_2015_12_27_36_500,ON
10,lamp_change,08_June_2015_12_27_45_193,OFF
10,lamp_change,08_June_2015_12_27_45_214,OFF
18,risetime,,0715
18,rise_reason,,ja
18,fitness,,67
18,adherence_importance,,71
18,bedtime_tonight,,2300
22,risetime,,0715
22,adherence_importance,,79
22,fitness,,47
22,bedtime_tonight,,2230
22,rise_reason,,ja
22,nudge_time,,22:30
20,adherence_importance,,73
20,risetime,,0715
20,fitness,,60
20,rise_reason,,nee
20,bedtime_tonight,,2330
12,risetime,,745
12,adherence_importance,,70
12,fitness,,68
12,bedtime_tonight,,2330
12,rise_reason,,ja
31,fitness,,68
31,adherence_importance,,82
31,risetime,,0820
31,rise_reason,,ja
31,bedtime_tonight,,0030
9,fitness,,63
9,risetime,,645
9,rise_reason,,ja
9,adherence_importance,,47
9,bedtime_tonight,,2300
36,fitness,,49
36,risetime,,715
36,bedtime_tonight,,2230
36,adherence_importance,,63
36,rise_reason,,ja
32,adherence_importance,,74
32,bedtime_tonight,,0100
32,fitness,,58
32,risetime,,0930
32,rise_reason,,ja
36,lamp_change,08_June_2015_21_16_33_858,ON
34,rise_reason,,ja
34,fitness,,45
34,bedtime_tonight,,2230
34,risetime,,700
34,adherence_importance,,46
37,lamp_change,08_June_2015_21_03_52_227,ON
29,lamp_change,08_June_2015_22_01_12_392,ON
19,fitness,,54
19,adherence_importance,,57
19,bedtime_tonight,,2330
19,risetime,,830
19,lamp_change,08_June_2015_22_51_55_581,ON
19,rise_reason,,ja
26,lamp_change,08_June_2015_23_27_41_226,DIM
26,lamp_change,08_June_2015_23_26_11_792,DIM
26,lamp_change,08_June_2015_23_26_46_539,OFF
26,lamp_change,08_June_2015_23_26_06_591,ON
26,lamp_change,08_June_2015_00_32_43_158,DIM
26,lamp_change,08_June_2015_23_26_44_239,ON
26,lamp_change,08_June_2015_23_26_04_208,OFF
26,lamp_change,08_June_2015_23_26_04_209,OFF
26,lamp_change,08_June_2015_00_32_43_241,OFF
26,lamp_change,08_June_2015_23_26_46_528,OFF
26,lamp_change,08_June_2015_00_32_43_234,OFF
26,lamp_change,08_June_2015_23_26_42_807,DIM
26,lamp_change,08_June_2015_23_24_48_444,OFF
26,lamp_change,08_June_2015_23_27_41_270,OFF
26,lamp_change,08_June_2015_23_26_46_484,DIM
26,lamp_change,08_June_2015_23_26_42_851,OFF
26,adherence_importance,,34
26,risetime,,700
26,lamp_change,08_June_2015_23_24_55_445,ON
26,lamp_change,08_June_2015_23_27_41_282,OFF
26,lamp_change,08_June_2015_23_24_53_805,OFF
26,lamp_change,08_June_2015_23_25_15_989,DIM
26,lamp_change,08_June_2015_23_26_04_147,DIM
26,lamp_change,08_June_2015_23_24_56_950,OFF
26,lamp_change,08_June_2015_23_27_33_090,ON
26,lamp_change,08_June_2015_23_24_56_913,OFF
26,lamp_change,08_June_2015_23_26_42_842,OFF
26,lamp_change,08_June_2015_23_26_48_294,ON
26,lamp_change,08_June_2015_23_24_53_748,DIM
26,lamp_change,08_June_2015_23_26_11_855,OFF
26,lamp_change,08_June_2015_23_26_32_693,OFF
26,bedtime_tonight,,2300
26,lamp_change,08_June_2015_23_26_40_777,ON
26,fitness,,51
26,lamp_change,08_June_2015_23_26_32_675,OFF
26,lamp_change,08_June_2015_23_27_09_654,OFF
26,lamp_change,08_June_2015_23_26_11_832,OFF
26,lamp_change,08_June_2015_23_25_16_047,OFF
26,lamp_change,08_June_2015_23_24_48_391,DIM
26,lamp_change,08_June_2015_23_27_09_640,OFF
26,lamp_change,08_June_2015_23_26_29_903,ON
26,lamp_change,08_June_2015_23_25_16_037,OFF
26,lamp_change,08_June_2015_23_24_53_788,OFF
26,lamp_change,08_June_2015_23_26_10_374,ON
26,lamp_change,08_June_2015_23_26_09_533,OFF
26,lamp_change,08_June_2015_23_25_17_302,ON
26,lamp_change,08_June_2015_23_24_51_458,ON
26,lamp_change,08_June_2015_23_26_09_147,DIM
26,rise_reason,,ja
26,lamp_change,08_June_2015_23_26_32_633,DIM
26,lamp_change,08_June_2015_23_26_09_526,OFF
26,lamp_change,08_June_2015_23_24_48_450,OFF
26,lamp_change,08_June_2015_23_27_09_587,DIM
26,lamp_change,08_June_2015_23_25_01_715,ON
26,lamp_change,08_June_2015_23_24_56_864,DIM
9,lamp_change,08_June_2015_23_33_58_905,DIM
9,lamp_change,08_June_2015_23_33_57_740,ON
36,lamp_change,08_June_2015_22_21_55_870,OFF
36,lamp_change,08_June_2015_22_21_53_856,DIM
12,lamp_change,08_June_2015_23_12_40_916,OFF
12,lamp_change,08_June_2015_23_12_40_873,DIM
18,lamp_change,08_June_2015_22_53_32_383,DIM
18,lamp_change,08_June_2015_22_53_32_470,OFF
18,lamp_change,08_June_2015_22_53_32_450,OFF
20,risetime,,
20,adherence_importance,,0
20,fitness,,0
20,bedtime_tonight,,
20,rise_reason,,nee
34,lamp_change,08_June_2015_23_14_28_445,DIM
34,lamp_change,08_June_2015_21_54_13_644,ON
34,lamp_change,08_June_2015_23_14_31_420,ON
34,lamp_change,08_June_2015_23_14_31_016,OFF
34,lamp_change,08_June_2015_23_14_31_026,OFF
37,lamp_change,09_June_2015_01_08_38_574,DIM
37,lamp_change,09_June_2015_01_08_38_614,OFF
37,lamp_change,09_June_2015_01_08_38_625,OFF
31,lamp_change,09_June_2015_01_22_22_256,OFF
31,lamp_change,09_June_2015_01_22_22_267,OFF
31,lamp_change,09_June_2015_01_22_22_138,DIM
29,adherence_importance,,0
29,lamp_change,09_June_2015_00_07_22_610,OFF
29,fitness,,72
29,rise_reason,,nee
29,lamp_change,09_June_2015_00_07_22_568,DIM
29,lamp_change,09_June_2015_00_07_22_600,OFF
29,risetime,,
29,bedtime_tonight,,
20,lamp_change,09_June_2015_00_10_28_650,DIM
20,lamp_change,09_June_2015_00_10_28_726,OFF
20,lamp_change,09_June_2015_00_10_28_751,OFF
19,lamp_change,08_June_2015_23_51_43_857,DIM
19,lamp_change,08_June_2015_23_51_43_976,OFF
19,lamp_change,08_June_2015_23_51_44_101,OFF
30,lamp_change,08_June_2015_23_23_54_716,DIM
30,lamp_change,08_June_2015_23_23_54_768,OFF
30,lamp_change,08_June_2015_23_23_54_760,OFF
30,lamp_change,08_June_2015_23_17_09_856,ON
26,lamp_change,09_June_2015_09_54_07_179,ON
26,lamp_change,09_June_2015_09_53_54_369,ON
26,lamp_change,09_June_2015_09_53_45_564,OFF
26,lamp_change,09_June_2015_09_54_13_068,OFF
26,lamp_change,09_June_2015_09_54_06_481,OFF
26,lamp_change,09_June_2015_09_53_47_789,DIM
26,lamp_change,09_June_2015_09_53_42_519,ON
26,lamp_change,09_June_2015_09_53_28_028,OFF
26,lamp_change,09_June_2015_09_54_13_035,DIM
26,lamp_change,09_June_2015_09_53_46_886,ON
26,lamp_change,09_June_2015_09_53_28_016,OFF
26,lamp_change,09_June_2015_09_54_08_489,DIM
26,lamp_change,09_June_2015_09_54_15_471,DIM
26,lamp_change,09_June_2015_09_53_45_490,DIM
26,lamp_change,09_June_2015_09_54_05_315,ON
26,lamp_change,09_June_2015_09_54_15_585,OFF
26,lamp_change,09_June_2015_09_53_27_254,ON
26,lamp_change,09_June_2015_09_53_43_470,DIM
26,lamp_change,09_June_2015_09_54_13_077,OFF
26,lamp_change,09_June_2015_09_53_50_266,OFF
26,lamp_change,09_June_2015_09_53_51_044,ON
26,lamp_change,09_June_2015_09_53_55_283,DIM
26,lamp_change,09_June_2015_09_54_06_467,OFF
26,lamp_change,09_June_2015_09_54_14_732,ON
26,lamp_change,09_June_2015_09_53_50_255,OFF
26,lamp_change,09_June_2015_09_54_15_530,OFF
26,lamp_change,09_June_2015_09_53_53_135,OFF
26,lamp_change,09_June_2015_09_53_47_860,OFF
26,lamp_change,09_June_2015_09_53_44_167,ON
26,lamp_change,09_June_2015_09_53_31_406,DIM
26,lamp_change,09_June_2015_09_53_47_863,OFF
26,lamp_change,09_June_2015_09_53_27_976,DIM
26,lamp_change,09_June_2015_09_54_11_032,ON
26,lamp_change,09_June_2015_09_54_06_412,DIM
26,lamp_change,09_June_2015_09_53_30_116,ON
26,lamp_change,09_June_2015_09_53_55_333,OFF
26,lamp_change,09_June_2015_09_53_43_513,OFF
26,lamp_change,09_June_2015_09_54_08_540,OFF
26,lamp_change,09_June_2015_09_53_50_218,DIM
26,lamp_change,09_June_2015_09_53_31_459,OFF
26,lamp_change,09_June_2015_09_53_55_323,OFF
26,lamp_change,09_June_2015_09_54_08_552,OFF
26,lamp_change,09_June_2015_09_53_43_537,OFF
26,lamp_change,09_June_2015_09_53_53_143,OFF
26,lamp_change,09_June_2015_09_53_53_090,DIM
26,lamp_change,09_June_2015_09_53_48_987,ON
26,lamp_change,09_June_2015_09_53_31_463,OFF
10,lamp_change,08_June_2015_23_17_51_385,OFF
10,lamp_change,08_June_2015_23_17_51_408,OFF
10,lamp_change,08_June_2015_23_17_51_326,DIM
1,lamp_change,09_June_2015_10_53_09_908,ON
1,lamp_change,09_June_2015_01_48_41_523,OFF
1,lamp_change,09_June_2015_01_48_41_479,DIM
1,lamp_change,09_June_2015_01_48_41_540,OFF
1,risetime,,1030
1,bedtime_tonight,,0000
1,fitness,,74
1,rise_reason,,ja
1,adherence_importance,,100
10,risetime,,0930
10,rise_reason,,ja
10,adherence_importance,,100
10,fitness,,22
10,bedtime_tonight,,2300
37,adherence_importance,,100
37,bedtime_tonight,,2300
37,fitness,,23
37,risetime,,800
37,rise_reason,,ja
34,bedtime_tonight,,2300
34,adherence_importance,,38
34,fitness,,49
34,rise_reason,,ja
34,risetime,,0730
9,adherence_importance,,53
9,risetime,,645
9,bedtime_tonight,,2400
9,rise_reason,,ja
9,fitness,,82
20,nudge_time,,23:00
20,nudge_time,,23:28
30,adherence_importance,,49
30,rise_reason,,ja
30,risetime,,530
30,bedtime_tonight,,2330
30,fitness,,69
31,adherence_importance,,71
31,bedtime_tonight,,0030
31,fitness,,42
31,rise_reason,,ja
31,risetime,,0700
22,lamp_change,08_June_2015_23_04_28_488,OFF
22,lamp_change,08_June_2015_23_04_28_475,OFF
22,lamp_change,08_June_2015_23_04_26_536,DIM
22,adherence_importance,,61
22,bedtime_tonight,,2230
22,risetime,,0600
22,fitness,,46
22,rise_reason,,ja
22,nudge_time,,22:30
10,nudge_time,,22:45
36,lamp_change,09_June_2015_20_24_04_264,ON
36,bedtime_tonight,,2230
36,risetime,,800
36,rise_reason,,ja
36,adherence_importance,,59
36,fitness,,50
32,risetime,,1000
32,rise_reason,,ja
32,adherence_importance,,84
32,fitness,,12
32,bedtime_tonight,,2230
18,fitness,,64
18,rise_reason,,ja
18,adherence_importance,,59
18,bedtime_tonight,,2330
18,risetime,,645
32,lamp_change,09_June_2015_22_14_58_407,OFF
32,lamp_change,09_June_2015_22_14_58_003,DIM
32,lamp_change,09_June_2015_22_14_58_729,OFF
32,lamp_change,09_June_2015_22_14_55_423,ON
18,nudge_time,,23:30
18,nudge_time,,23:00
18,nudge_time,,23:00
18,nudge_time,,23:00
18,nudge_time,,23:00
36,lamp_change,09_June_2015_23_40_49_706,OFF
36,lamp_change,09_June_2015_23_40_47_638,DIM
26,lamp_change,09_June_2015_09_54_17_316,ON
26,fitness,,50
26,lamp_change,09_June_2015_09_55_15_536,DIM
26,lamp_change,09_June_2015_09_55_15_604,OFF
26,lamp_change,09_June_2015_09_54_20_016,DIM
26,lamp_change,09_June_2015_09_55_17_908,OFF
26,lamp_change,09_June_2015_09_54_18_332,DIM
26,lamp_change,09_June_2015_09_55_17_915,OFF
26,lamp_change,09_June_2015_09_55_13_972,ON
26,lamp_change,09_June_2015_09_55_16_441,ON
26,bedtime_tonight,,2300
26,lamp_change,09_June_2015_09_54_21_660,DIM
26,lamp_change,09_June_2015_09_54_20_760,ON
26,lamp_change,09_June_2015_09_54_20_060,OFF
26,risetime,,900
26,lamp_change,09_June_2015_09_55_19_317,ON
26,adherence_importance,,15
26,lamp_change,09_June_2015_09_54_21_748,OFF
26,lamp_change,09_June_2015_09_55_20_276,DIM
26,lamp_change,09_June_2015_09_55_17_869,DIM
26,lamp_change,09_June_2015_09_54_21_751,OFF
26,lamp_change,09_June_2015_09_55_20_437,OFF
26,lamp_change,09_June_2015_09_55_20_438,OFF
26,rise_reason,,ja
26,lamp_change,09_June_2015_09_54_19_194,ON
26,lamp_change,09_June_2015_09_54_18_396,OFF
26,lamp_change,09_June_2015_09_54_18_394,OFF
26,lamp_change,09_June_2015_09_54_20_054,OFF
26,lamp_change,09_June_2015_09_55_15_588,OFF
31,lamp_change,10_June_2015_00_15_10_948,ON
31,lamp_change,09_June_2015_19_22_18_394,ON
31,lamp_change,10_June_2015_00_15_12_331,OFF
31,lamp_change,10_June_2015_00_15_12_338,OFF
31,lamp_change,10_June_2015_00_15_11_817,DIM
31,lamp_change,09_June_2015_19_22_22_637,OFF
31,lamp_change,09_June_2015_19_22_22_639,OFF
31,lamp_change,09_June_2015_19_22_22_511,DIM
31,lamp_change,10_June_2015_00_15_37_343,OFF
31,lamp_change,10_June_2015_00_15_37_332,OFF
31,lamp_change,10_June_2015_00_15_37_126,DIM
12,lamp_change,09_June_2015_23_32_06_325,DIM
12,lamp_change,09_June_2015_23_32_06_363,OFF
9,lamp_change,09_June_2015_23_40_16_574,ON
9,lamp_change,09_June_2015_23_40_07_711,ON
9,lamp_change,09_June_2015_23_40_12_121,DIM
29,lamp_change,09_June_2015_23_19_38_184,ON
29,lamp_change,10_June_2015_00_13_43_153,DIM
29,lamp_change,10_June_2015_00_13_43_188,OFF
29,lamp_change,10_June_2015_00_13_43_203,OFF
30,lamp_change,09_June_2015_23_30_03_866,OFF
30,lamp_change,09_June_2015_23_30_03_875,OFF
30,lamp_change,09_June_2015_22_38_42_403,ON
30,lamp_change,09_June_2015_23_30_03_816,DIM
1,lamp_change,10_June_2015_01_41_17_307,DIM
1,lamp_change,10_June_2015_01_41_17_338,OFF
1,lamp_change,10_June_2015_01_41_17_349,OFF
34,lamp_change,09_June_2015_23_26_45_568,OFF
34,lamp_change,09_June_2015_23_26_45_581,OFF
34,lamp_change,09_June_2015_22_18_06_950,ON
34,lamp_change,09_June_2015_23_26_45_534,DIM
20,lamp_change,10_June_2015_00_03_16_890,OFF
20,lamp_change,10_June_2015_00_03_16_765,DIM
20,lamp_change,10_June_2015_00_03_16_858,OFF
19,lamp_change,10_June_2015_00_02_05_888,OFF
19,lamp_change,10_June_2015_00_02_05_877,OFF
19,lamp_change,10_June_2015_00_02_05_808,DIM
19,lamp_change,09_June_2015_21_51_47_946,ON
30,rise_reason,,ja
30,bedtime_tonight,,2330
30,risetime,,650
30,fitness,,81
30,adherence_importance,,71
26,lamp_change,10_June_2015_01_30_57_665,OFF
26,lamp_change,10_June_2015_01_31_01_677,DIM
26,lamp_change,10_June_2015_01_28_41_727,OFF
26,lamp_change,10_June_2015_01_28_45_149,DIM
26,lamp_change,10_June_2015_01_30_57_675,OFF
26,lamp_change,10_June_2015_01_31_27_798,OFF
26,lamp_change,10_June_2015_01_31_31_856,OFF
26,lamp_change,10_June_2015_01_32_57_108,OFF
26,lamp_change,10_June_2015_01_31_01_760,OFF
26,lamp_change,10_June_2015_01_28_48_175,ON
26,lamp_change,10_June_2015_01_28_41_744,OFF
26,lamp_change,10_June_2015_01_28_47_378,DIM
26,lamp_change,10_June_2015_01_28_52_868,OFF
26,lamp_change,10_June_2015_01_31_32_438,DIM
26,lamp_change,10_June_2015_01_31_30_885,ON
26,lamp_change,10_June_2015_01_28_52_876,OFF
26,lamp_change,10_June_2015_01_28_46_181,ON
26,lamp_change,10_June_2015_01_28_43_869,ON
26,lamp_change,10_June_2015_01_31_29_909,DIM
26,lamp_change,10_June_2015_01_33_24_370,DIM
26,lamp_change,10_June_2015_01_31_34_062,ON
26,lamp_change,10_June_2015_01_31_01_725,OFF
26,lamp_change,10_June_2015_01_31_32_202,ON
26,lamp_change,10_June_2015_01_31_32_478,OFF
26,lamp_change,10_June_2015_01_32_57_121,OFF
26,lamp_change,09_June_2015_23_43_18_060,DIM
26,lamp_change,10_June_2015_01_31_26_753,ON
26,lamp_change,10_June_2015_01_33_24_462,OFF
26,lamp_change,10_June_2015_01_31_32_492,OFF
26,lamp_change,10_June_2015_01_28_52_828,DIM
26,lamp_change,10_June_2015_01_28_47_419,OFF
26,lamp_change,09_June_2015_23_43_18_832,ON
26,lamp_change,10_June_2015_01_33_24_447,OFF
26,lamp_change,10_June_2015_01_28_41_691,DIM
26,lamp_change,10_June_2015_01_32_57_062,DIM
26,lamp_change,09_June_2015_23_43_18_125,OFF
26,lamp_change,10_June_2015_01_28_45_202,OFF
26,lamp_change,10_June_2015_01_30_57_629,DIM
26,lamp_change,10_June_2015_01_31_27_741,DIM
26,lamp_change,10_June_2015_01_31_29_986,OFF
26,lamp_change,10_June_2015_01_31_31_847,OFF
26,lamp_change,10_June_2015_01_31_28_664,ON
26,lamp_change,10_June_2015_01_30_58_702,ON
26,lamp_change,09_June_2015_23_43_18_103,OFF
26,lamp_change,10_June_2015_01_30_55_687,ON
26,lamp_change,10_June_2015_01_31_31_811,DIM
26,lamp_change,10_June_2015_01_32_59_776,ON
26,lamp_change,10_June_2015_01_28_45_211,OFF
26,lamp_change,10_June_2015_01_31_27_777,OFF
22,lamp_change,09_June_2015_22_31_49_046,OFF
22,lamp_change,09_June_2015_22_31_48_947,DIM
22,lamp_change,09_June_2015_22_31_49_034,OFF
10,lamp_change,09_June_2015_23_06_07_406,OFF
10,lamp_change,09_June_2015_23_06_07_304,DIM
10,lamp_change,09_June_2015_23_06_07_379,OFF
1,lamp_change,10_June_2015_11_30_51_609,ON
20,bedtime_tonight,,
20,adherence_importance,,0
20,risetime,,
20,fitness,,0
20,rise_reason,,nee
1,adherence_importance,,76
1,fitness,,53
1,risetime,,1000
1,bedtime_tonight,,0100
1,rise_reason,,ja
37,fitness,,36
37,risetime,,745
37,bedtime_tonight,,2330
37,adherence_importance,,100
37,rise_reason,,ja
22,fitness,,76
22,bedtime_tonight,,2245
22,risetime,,0745
22,rise_reason,,nee
22,adherence_importance,,35
10,fitness,,55
10,risetime,,0630
10,rise_reason,,nee
10,adherence_importance,,100
10,bedtime_tonight,,2300
34,risetime,,0730
34,fitness,,42
34,rise_reason,,ja
34,bedtime_tonight,,2300
34,adherence_importance,,56
31,risetime,,0850
31,bedtime_tonight,,0030
31,adherence_importance,,67
31,fitness,,65
31,rise_reason,,ja
36,rise_reason,,ja
36,fitness,,46
36,risetime,,730
36,bedtime_tonight,,2230
36,adherence_importance,,70
18,risetime,,0645
18,rise_reason,,ja
18,bedtime_tonight,,2330
18,adherence_importance,,20
18,fitness,,72
22,nudge_time,,22:30
10,nudge_time,,00:00
36,lamp_change,10_June_2015_21_19_14_888,ON
32,lamp_change,10_June_2015_22_47_17_950,OFF
32,lamp_change,10_June_2015_22_47_19_144,ON
32,lamp_change,10_June_2015_22_47_17_808,DIM
32,risetime,,1100
32,lamp_change,10_June_2015_22_47_15_040,ON
32,adherence_importance,,70
32,bedtime_tonight,,2300
32,fitness,,65
32,rise_reason,,ja
12,lamp_change,10_June_2015_22_51_54_256,OFF
12,lamp_change,10_June_2015_22_51_54_225,DIM
12,rise_reason,,ja
12,adherence_importance,,80
12,risetime,,745
12,bedtime_tonight,,2330
12,fitness,,51
19,lamp_change,10_June_2015_23_29_07_571,ON
19,adherence_importance,,53
19,bedtime_tonight,,0000
19,risetime,,800
19,fitness,,95
19,rise_reason,,ja
37,lamp_change,10_June_2015_23_32_28_600,ON
29,bedtime_tonight,,2345
29,lamp_change,10_June_2015_22_08_25_372,ON
29,risetime,,630
29,rise_reason,,nee
29,fitness,,50
29,adherence_importance,,0
26,bedtime_tonight,,2300
26,fitness,,62
26,risetime,,930
26,adherence_importance,,80
26,rise_reason,,ja
32,lamp_change,10_June_2015_23_28_47_814,OFF
32,lamp_change,10_June_2015_23_28_46_309,DIM
32,lamp_change,10_June_2015_23_28_47_471,OFF
18,lamp_change,10_June_2015_23_07_38_804,DIM
18,lamp_change,10_June_2015_23_07_37_112,ON
18,lamp_change,10_June_2015_23_07_38_878,OFF
18,lamp_change,10_June_2015_23_07_38_861,OFF
36,lamp_change,10_June_2015_23_06_43_049,DIM
36,lamp_change,10_June_2015_23_06_45_247,OFF
26,lamp_change,11_June_2015_00_25_08_497,DIM
26,lamp_change,11_June_2015_00_25_08_527,OFF
26,lamp_change,11_June_2015_00_25_08_538,OFF
20,lamp_change,11_June_2015_00_28_10_323,DIM
20,lamp_change,11_June_2015_00_28_10_376,OFF
20,lamp_change,11_June_2015_00_28_10_371,OFF
9,adherence_importance,,0
9,bedtime_tonight,,
9,risetime,,
9,fitness,,0
9,rise_reason,,nee
31,lamp_change,11_June_2015_01_32_20_939,DIM
31,lamp_change,11_June_2015_01_32_20_066,ON
31,lamp_change,11_June_2015_01_32_21_122,OFF
31,lamp_change,11_June_2015_01_32_21_134,OFF
31,lamp_change,11_June_2015_01_33_31_042,ON
31,lamp_change,11_June_2015_01_32_54_284,OFF
31,lamp_change,11_June_2015_01_32_40_650,OFF
31,lamp_change,11_June_2015_01_32_40_553,DIM
31,lamp_change,11_June_2015_01_32_54_124,DIM
31,lamp_change,11_June_2015_01_32_40_658,OFF
31,lamp_change,11_June_2015_01_42_58_611,DIM
31,lamp_change,11_June_2015_01_34_40_846,ON
31,lamp_change,11_June_2015_01_42_58_720,OFF
31,lamp_change,11_June_2015_01_42_58_808,OFF
31,lamp_change,11_June_2015_01_34_22_651,ON
31,lamp_change,11_June_2015_01_33_32_207,DIM
31,lamp_change,11_June_2015_01_35_14_496,ON
31,lamp_change,11_June_2015_01_42_55_744,DIM
31,lamp_change,11_June_2015_01_42_54_921,ON
31,lamp_change,11_June_2015_01_32_39_751,ON
31,lamp_change,11_June_2015_01_35_15_362,DIM
31,lamp_change,11_June_2015_01_33_32_353,OFF
31,lamp_change,11_June_2015_01_42_57_094,ON
31,lamp_change,11_June_2015_01_34_23_797,DIM
31,lamp_change,11_June_2015_01_35_15_495,OFF
31,lamp_change,11_June_2015_01_35_15_478,OFF
31,lamp_change,11_June_2015_01_42_56_029,OFF
31,lamp_change,11_June_2015_01_42_56_026,OFF
31,lamp_change,11_June_2015_01_32_54_241,OFF
31,lamp_change,11_June_2015_01_32_53_350,ON
31,lamp_change,11_June_2015_01_34_41_894,DIM
31,lamp_change,11_June_2015_01_34_23_948,OFF
31,lamp_change,11_June_2015_01_34_23_946,OFF
31,lamp_change,11_June_2015_01_34_42_047,OFF
31,lamp_change,11_June_2015_01_34_42_044,OFF
31,lamp_change,11_June_2015_01_33_32_365,OFF
37,lamp_change,11_June_2015_00_35_48_944,OFF
37,lamp_change,11_June_2015_00_35_48_889,DIM
37,lamp_change,11_June_2015_00_35_48_958,OFF
19,lamp_change,11_June_2015_00_14_22_753,OFF
19,lamp_change,11_June_2015_00_14_22_597,DIM
19,lamp_change,11_June_2015_00_14_22_712,OFF
29,lamp_change,10_June_2015_23_37_57_670,OFF
29,lamp_change,10_June_2015_23_37_57_597,DIM
29,lamp_change,10_June_2015_23_37_57_681,OFF
30,lamp_change,11_June_2015_00_34_35_731,ON
30,lamp_change,11_June_2015_01_22_05_240,OFF
30,lamp_change,11_June_2015_01_22_05_223,OFF
30,lamp_change,11_June_2015_01_22_05_149,DIM
36,bedtime_tonight,,
36,fitness,,0
36,risetime,,
36,adherence_importance,,0
36,rise_reason,,nee
34,lamp_change,11_June_2015_00_51_28_872,DIM
34,lamp_change,11_June_2015_00_51_29_017,OFF
34,lamp_change,10_June_2015_23_42_35_329,ON
34,lamp_change,11_June_2015_00_51_28_938,OFF
31,lamp_change,11_June_2015_01_50_34_317,OFF
31,lamp_change,11_June_2015_01_43_20_365,DIM
31,lamp_change,11_June_2015_01_43_20_636,OFF
31,lamp_change,11_June_2015_01_43_20_626,OFF
31,lamp_change,11_June_2015_01_43_44_330,DIM
31,lamp_change,11_June_2015_01_46_33_820,OFF
31,lamp_change,11_June_2015_01_43_44_423,OFF
31,lamp_change,11_June_2015_01_46_33_813,OFF
31,lamp_change,11_June_2015_01_43_41_984,ON
31,lamp_change,11_June_2015_01_43_53_187,DIM
31,lamp_change,11_June_2015_01_46_33_652,DIM
31,lamp_change,11_June_2015_01_46_46_163,ON
31,lamp_change,11_June_2015_01_43_50_801,ON
31,lamp_change,11_June_2015_01_43_37_133,OFF
31,lamp_change,11_June_2015_01_43_37_037,DIM
31,lamp_change,11_June_2015_01_46_48_715,DIM
31,lamp_change,11_June_2015_01_50_31_156,ON
31,lamp_change,11_June_2015_01_46_31_617,ON
31,lamp_change,11_June_2015_01_43_32_276,ON
31,lamp_change,11_June_2015_01_43_53_323,OFF
31,lamp_change,11_June_2015_01_46_48_819,OFF
31,lamp_change,11_June_2015_01_46_48_812,OFF
31,lamp_change,11_June_2015_01_50_34_185,DIM
30,bedtime_tonight,,2315
30,fitness,,47
30,rise_reason,,ja
30,adherence_importance,,91
30,risetime,,0630
37,fitness,,24
37,adherence_importance,,20
37,risetime,,805
37,bedtime_tonight,,2330
37,rise_reason,,ja
31,lamp_change,11_June_2015_08_38_33_812,DIM
31,lamp_change,11_June_2015_08_38_30_566,DIM
31,lamp_change,11_June_2015_08_38_21_828,OFF
31,lamp_change,11_June_2015_08_38_30_912,OFF
31,lamp_change,11_June_2015_08_38_33_884,OFF
31,lamp_change,11_June_2015_08_38_31_695,ON
31,lamp_change,11_June_2015_08_38_27_383,ON
31,lamp_change,11_June_2015_08_38_21_426,DIM
31,lamp_change,11_June_2015_08_38_19_537,ON
1,risetime,,1030
1,bedtime_tonight,,01900
1,lamp_change,11_June_2015_10_43_54_831,ON
1,adherence_importance,,0
1,lamp_change,11_June_2015_02_33_23_421,DIM
1,fitness,,79
1,rise_reason,,nee
1,lamp_change,11_June_2015_02_33_23_478,OFF
1,lamp_change,11_June_2015_02_33_23_483,OFF
22,lamp_change,10_June_2015_22_32_58_479,OFF
22,lamp_change,10_June_2015_22_32_58_472,OFF
22,lamp_change,10_June_2015_22_32_58_417,DIM
10,rise_reason,,ja
10,adherence_importance,,100
10,bedtime_tonight,,2300
10,fitness,,37
10,risetime,,0900
22,risetime,,0945
22,bedtime_tonight,,2300
22,adherence_importance,,31
22,rise_reason,,nee
22,fitness,,81
22,nudge_time,,23:00
32,adherence_importance,,80
32,rise_reason,,ja
32,bedtime_tonight,,0000
32,risetime,,0900
32,fitness,,75
20,bedtime_tonight,,2330
20,adherence_importance,,88
20,rise_reason,,ja
20,fitness,,55
20,risetime,,0710
10,nudge_time,,23:00
12,fitness,,58
12,adherence_importance,,64
12,risetime,,715
12,rise_reason,,ja
12,bedtime_tonight,,2330
10,lamp_change,11_June_2015_16_41_34_899,ON
10,lamp_change,11_June_2015_16_41_38_076,OFF
10,lamp_change,11_June_2015_16_41_38_088,OFF
10,lamp_change,11_June_2015_16_41_35_704,DIM
10,lamp_change,11_June_2015_16_41_35_811,OFF
10,lamp_change,11_June_2015_16_41_37_991,DIM
10,lamp_change,11_June_2015_16_41_36_494,ON
10,lamp_change,11_June_2015_16_41_35_776,OFF
18,risetime,,0700
18,rise_reason,,ja
18,adherence_importance,,35
18,bedtime_tonight,,2330
18,fitness,,71
